venue_name,home_team_name,pitch_name,pitch_type,zone,zone_description,p_throws,total_pitches,strike_count,ball_count,in_play_count,single_count,double_count,triple_count,home_run_count,sac_fly_count,sac_bunt_count,field_out_count,force_out_count,fielders_choice_count,fielders_choice_out_count,gidp_count,double_play_count,error_count
Target Field,Minnesota Twins,Slider,SL,6,middle right inside the strike zone,R,187,129,1,57,15,6,0,5,1,0,27,0,0,0,2,0,1
Target Field,Minnesota Twins,Slider,SL,5,middle middle inside the strike zone,R,182,112,0,70,12,7,0,8,0,1,42,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,8,lower middle inside the strike zone,R,182,122,2,58,12,7,0,2,0,0,31,2,0,0,2,1,1
Target Field,Minnesota Twins,Slider,SL,13,low and left outside the strike zone,L,179,46,113,6,0,1,0,0,0,1,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,11,up and left outside the strike zone,R,172,27,133,12,4,1,0,0,0,0,7,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,6,middle right inside the strike zone,R,167,122,7,38,13,6,0,1,0,0,15,2,0,0,0,0,1
Target Field,Minnesota Twins,Sinker,SI,7,lower left inside the strike zone,R,166,108,6,52,9,7,0,3,2,0,27,1,0,0,2,1,0
Target Field,Minnesota Twins,Changeup,CH,14,low and right outside the strike zone,L,166,47,94,24,4,3,0,0,0,0,13,3,0,0,1,0,0
Target Field,Minnesota Twins,Curveball,CU,13,low and left outside the strike zone,R,157,47,94,14,3,1,0,0,1,0,8,0,1,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,4,middle left inside the strike zone,R,153,92,5,56,10,5,0,3,1,0,33,2,0,1,1,0,0
Target Field,Minnesota Twins,Sinker,SI,9,lower right inside the strike zone,R,152,103,21,28,7,2,1,0,1,0,14,1,0,0,2,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,11,up and left outside the strike zone,L,145,37,99,9,2,0,0,0,0,0,6,0,0,1,0,0,0
Target Field,Minnesota Twins,Cutter,FC,13,low and left outside the strike zone,L,141,41,93,6,2,0,0,0,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,9,lower right inside the strike zone,R,136,86,7,43,11,2,1,1,1,0,23,2,0,1,0,0,1
Target Field,Minnesota Twins,Cutter,FC,12,up and right outside the strike zone,R,132,41,82,9,3,0,0,0,0,0,6,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,13,low and left outside the strike zone,L,129,49,75,3,0,0,0,0,0,0,3,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,6,middle right inside the strike zone,R,128,74,1,53,17,1,0,2,0,0,29,2,0,0,1,0,1
Target Field,Minnesota Twins,Changeup,CH,5,middle middle inside the strike zone,R,127,77,0,50,14,3,1,7,2,0,23,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,13,low and left outside the strike zone,R,126,27,91,6,1,1,0,0,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,14,low and right outside the strike zone,R,123,30,75,6,2,0,0,0,0,0,3,0,0,0,0,0,1
Target Field,Minnesota Twins,Cutter,FC,11,up and left outside the strike zone,R,116,14,99,3,0,0,0,0,0,0,2,0,0,0,0,0,1
Target Field,Minnesota Twins,Cutter,FC,5,middle middle inside the strike zone,R,114,66,0,48,10,4,0,4,1,0,27,1,0,0,1,0,0
Target Field,Minnesota Twins,Sweeper,ST,6,middle right inside the strike zone,R,114,79,1,34,7,3,0,3,0,0,20,0,0,0,1,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,13,low and left outside the strike zone,L,113,12,95,6,2,0,0,0,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,1,upper left inside the strike zone,R,110,74,9,27,9,1,0,1,0,0,13,2,0,0,1,0,0
Target Field,Minnesota Twins,Sinker,SI,13,low and left outside the strike zone,L,108,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,8,lower middle inside the strike zone,R,107,66,1,40,6,4,0,2,0,0,25,1,0,0,2,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,2,upper middle inside the strike zone,L,106,81,6,19,4,1,0,0,2,0,12,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,9,lower right inside the strike zone,R,105,61,5,39,10,4,0,0,0,0,21,0,1,0,3,0,0
Target Field,Minnesota Twins,Changeup,CH,9,lower right inside the strike zone,R,104,76,12,16,3,2,0,2,0,0,9,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,11,up and left outside the strike zone,R,103,15,78,10,3,0,0,0,0,0,7,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,8,lower middle inside the strike zone,R,102,68,1,33,7,2,0,3,0,0,19,1,0,0,1,0,0
Target Field,Minnesota Twins,Slider,SL,2,upper middle inside the strike zone,R,101,75,2,24,9,1,0,0,1,0,11,1,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,5,middle middle inside the strike zone,R,101,72,0,29,8,2,0,4,0,0,15,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,11,up and left outside the strike zone,R,100,12,83,5,0,0,0,0,0,0,4,1,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,5,middle middle inside the strike zone,R,97,66,0,31,4,2,0,4,0,0,16,2,0,0,1,0,2
Target Field,Minnesota Twins,Splitter,FS,7,lower left inside the strike zone,R,97,61,3,33,4,1,0,1,0,0,23,3,0,0,1,0,0
Target Field,Minnesota Twins,Sweeper,ST,8,lower middle inside the strike zone,R,95,63,2,30,7,1,0,2,0,0,20,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,2,upper middle inside the strike zone,R,94,67,2,25,7,0,0,1,0,0,16,0,1,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,9,lower right inside the strike zone,R,92,69,4,19,6,0,1,0,0,0,12,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,12,up and right outside the strike zone,R,88,20,57,11,2,0,0,0,0,0,7,2,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,11,up and left outside the strike zone,R,87,3,83,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,5,middle middle inside the strike zone,L,86,53,0,33,10,3,0,0,0,0,18,0,0,1,1,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,4,middle left inside the strike zone,L,85,49,6,30,7,1,0,3,0,0,17,0,0,0,1,0,1
Target Field,Minnesota Twins,Four-seam fastball,FF,3,upper right inside the strike zone,L,82,54,6,22,1,4,0,2,0,0,15,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,12,up and right outside the strike zone,L,82,11,61,10,3,1,0,0,0,0,6,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,14,low and right outside the strike zone,L,82,27,46,9,2,0,0,0,0,0,5,0,1,0,1,0,0
Target Field,Minnesota Twins,Sinker,SI,12,up and right outside the strike zone,L,82,35,36,11,2,0,0,1,0,0,8,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,2,upper middle inside the strike zone,R,80,58,2,20,3,1,0,0,0,0,16,0,0,0,0,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,1,upper left inside the strike zone,L,79,52,6,21,7,2,0,2,0,0,10,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,13,low and left outside the strike zone,L,79,15,62,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,13,low and left outside the strike zone,L,79,22,52,5,0,0,0,0,0,0,4,0,0,0,1,0,0
Target Field,Minnesota Twins,Curveball,CU,7,lower left inside the strike zone,R,72,49,7,16,3,2,0,3,0,0,6,0,0,0,1,0,1
Target Field,Minnesota Twins,Slider,SL,3,upper right inside the strike zone,R,72,54,8,10,0,2,1,0,0,0,7,0,0,0,0,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,7,lower left inside the strike zone,L,70,45,15,10,2,1,0,0,0,0,5,1,0,0,0,1,0
Target Field,Minnesota Twins,Cutter,FC,3,upper right inside the strike zone,R,70,43,7,20,6,1,0,1,1,0,11,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,4,middle left inside the strike zone,R,69,46,2,21,5,3,0,2,0,0,11,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,4,middle left inside the strike zone,R,69,42,1,26,6,1,1,1,0,0,15,0,0,0,0,0,2
Target Field,Minnesota Twins,Sinker,SI,12,up and right outside the strike zone,R,68,10,53,5,0,0,0,0,1,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,14,low and right outside the strike zone,L,68,11,55,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,4,middle left inside the strike zone,R,66,42,1,23,5,2,0,0,0,0,16,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,8,lower middle inside the strike zone,L,66,47,0,19,6,1,0,0,1,0,10,0,0,0,1,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,6,middle right inside the strike zone,L,65,41,0,24,6,1,0,2,0,0,12,3,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,12,up and right outside the strike zone,R,64,23,30,11,1,0,0,0,0,0,10,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,11,up and left outside the strike zone,R,62,5,56,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,8,lower middle inside the strike zone,L,62,43,0,19,7,1,1,1,0,0,6,1,0,1,1,0,0
Target Field,Minnesota Twins,Cutter,FC,1,upper left inside the strike zone,R,61,46,10,5,1,0,0,0,0,0,3,0,0,0,1,0,0
Target Field,Minnesota Twins,Curveball,CU,14,low and right outside the strike zone,L,61,13,38,10,2,0,0,0,0,0,6,0,0,0,1,0,1
Target Field,Minnesota Twins,Sinker,SI,5,middle middle inside the strike zone,L,61,39,0,22,7,2,0,0,1,0,10,0,0,0,2,0,0
Target Field,Minnesota Twins,Sinker,SI,6,middle right inside the strike zone,L,59,36,0,23,5,1,0,0,0,0,15,2,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,4,middle left inside the strike zone,R,56,47,1,8,1,1,0,0,0,0,6,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,13,low and left outside the strike zone,R,55,8,40,6,0,1,0,1,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,4,middle left inside the strike zone,R,55,46,1,8,1,1,0,0,0,0,6,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,8,lower middle inside the strike zone,R,55,32,1,22,6,4,1,1,0,0,10,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,5,middle middle inside the strike zone,R,54,39,0,15,3,1,0,1,0,0,10,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,1,upper left inside the strike zone,R,53,42,7,4,0,0,0,0,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,5,middle middle inside the strike zone,L,52,35,0,17,3,3,0,3,0,0,6,0,0,0,1,0,1
Target Field,Minnesota Twins,Changeup,CH,9,lower right inside the strike zone,L,51,27,1,23,6,1,0,0,0,0,14,1,0,0,1,0,0
Target Field,Minnesota Twins,Slider,SL,7,lower left inside the strike zone,R,50,38,2,10,0,1,0,1,0,0,6,1,0,0,1,0,0
Target Field,Minnesota Twins,Sinker,SI,7,lower left inside the strike zone,L,50,32,7,11,2,0,0,0,0,0,7,1,0,0,1,0,0
Target Field,Minnesota Twins,Curveball,CU,6,middle right inside the strike zone,R,48,32,1,15,3,1,0,0,1,0,9,1,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,3,upper right inside the strike zone,R,47,27,11,9,2,1,0,1,0,0,5,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,1,upper left inside the strike zone,R,47,37,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,4,middle left inside the strike zone,L,46,35,1,10,2,0,0,1,0,0,7,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,14,low and right outside the strike zone,L,45,14,26,4,2,1,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,7,lower left inside the strike zone,L,45,25,9,11,3,1,0,1,1,0,5,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,8,lower middle inside the strike zone,L,44,27,1,16,3,2,0,1,0,0,8,0,0,0,1,0,1
Target Field,Minnesota Twins,Splitter,FS,9,lower right inside the strike zone,R,44,32,2,10,3,1,0,1,0,0,4,0,0,0,0,0,1
Target Field,Minnesota Twins,Cutter,FC,7,lower left inside the strike zone,L,43,25,3,15,4,0,0,0,0,0,10,1,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,14,low and right outside the strike zone,L,43,8,33,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,4,middle left inside the strike zone,L,42,30,5,7,0,0,0,0,0,0,7,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,9,lower right inside the strike zone,L,41,28,0,13,2,0,0,0,0,0,7,1,0,1,1,0,1
Target Field,Minnesota Twins,Sweeper,ST,2,upper middle inside the strike zone,R,41,33,1,7,1,1,0,1,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,12,up and right outside the strike zone,L,41,8,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,5,middle middle inside the strike zone,L,40,22,0,18,3,2,0,1,1,0,9,2,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,11,up and left outside the strike zone,L,39,9,27,3,0,0,0,0,0,1,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,7,lower left inside the strike zone,R,39,25,9,5,0,2,0,1,0,0,1,0,0,0,1,0,0
Target Field,Minnesota Twins,Sinker,SI,2,upper middle inside the strike zone,L,39,26,4,9,2,0,0,0,0,0,7,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,2,upper middle inside the strike zone,R,38,28,6,4,1,0,0,0,2,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,6,middle right inside the strike zone,L,37,17,0,20,5,2,0,2,0,0,11,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,11,up and left outside the strike zone,L,37,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,12,up and right outside the strike zone,L,37,4,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,7,lower left inside the strike zone,R,36,29,1,6,1,0,0,0,0,0,5,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,12,up and right outside the strike zone,L,36,6,29,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,8,lower middle inside the strike zone,L,36,30,1,5,2,1,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,1,upper left inside the strike zone,R,35,20,6,9,4,0,0,0,0,0,4,0,0,0,1,0,0
Target Field,Minnesota Twins,Changeup,CH,6,middle right inside the strike zone,R,35,26,2,7,1,0,0,1,0,0,4,0,0,0,1,0,0
Target Field,Minnesota Twins,Cutter,FC,1,upper left inside the strike zone,L,34,22,2,10,2,0,0,0,0,0,7,0,0,1,0,0,0
Target Field,Minnesota Twins,Changeup,CH,8,lower middle inside the strike zone,L,33,23,1,9,1,0,0,0,0,1,6,1,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,3,upper right inside the strike zone,L,33,19,3,11,3,1,0,1,0,0,6,0,0,0,0,0,0
Target Field,Minnesota Twins,Four-seam fastball,FF,9,lower right inside the strike zone,L,32,24,1,7,0,1,0,0,0,0,4,0,1,0,1,0,0
Target Field,Minnesota Twins,Cutter,FC,14,low and right outside the strike zone,L,31,5,22,4,2,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,1,upper left inside the strike zone,R,31,21,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,6,middle right inside the strike zone,L,31,23,0,8,3,1,0,0,0,0,3,0,0,0,1,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,13,low and left outside the strike zone,R,30,11,17,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,3,upper right inside the strike zone,R,30,27,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,8,lower middle inside the strike zone,L,29,18,2,9,0,1,0,0,0,0,8,0,0,0,0,0,0
Target Field,Minnesota Twins,Sinker,SI,1,upper left inside the strike zone,L,29,25,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,8,lower middle inside the strike zone,L,28,15,0,13,2,0,0,1,1,0,8,1,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,5,middle middle inside the strike zone,L,27,20,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,13,low and left outside the strike zone,R,27,1,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,14,low and right outside the strike zone,L,27,9,15,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,1,upper left inside the strike zone,R,27,14,3,10,2,0,0,1,0,0,7,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,4,middle left inside the strike zone,L,27,15,1,11,3,2,0,1,0,0,4,0,0,0,0,0,1
Target Field,Minnesota Twins,Slider,SL,12,up and right outside the strike zone,L,27,3,22,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,4,middle left inside the strike zone,L,27,17,3,7,1,0,0,0,0,0,6,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,6,middle right inside the strike zone,L,25,21,0,4,0,0,0,0,1,0,2,0,0,0,1,0,0
Target Field,Minnesota Twins,Curveball,CU,7,lower left inside the strike zone,L,24,18,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0
Target Field,Minnesota Twins,Cutter,FC,2,upper middle inside the strike zone,L,23,16,1,6,1,2,0,0,0,0,3,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,6,middle right inside the strike zone,R,23,13,0,10,0,1,0,0,0,0,8,1,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,11,up and left outside the strike zone,R,23,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,8,lower middle inside the strike zone,R,22,12,1,9,0,1,0,0,0,0,7,0,0,0,0,0,1
Target Field,Minnesota Twins,Sweeper,ST,7,lower left inside the strike zone,L,22,11,3,8,1,1,0,0,0,0,6,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,3,upper right inside the strike zone,L,22,17,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Cutter,FC,9,lower right inside the strike zone,L,21,17,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,13,low and left outside the strike zone,L,21,6,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,9,lower right inside the strike zone,L,20,12,0,8,2,2,0,0,0,0,3,0,0,0,1,0,0
Target Field,Minnesota Twins,Slider,SL,11,up and left outside the strike zone,L,20,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,6,middle right inside the strike zone,R,19,11,0,8,4,0,0,0,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Slurve,SV,14,low and right outside the strike zone,R,19,1,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,2,upper middle inside the strike zone,R,19,13,2,4,0,1,0,0,1,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,4,middle left inside the strike zone,L,19,11,2,6,1,2,0,0,0,0,1,2,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,5,middle middle inside the strike zone,L,18,12,0,6,2,0,0,0,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,3,upper right inside the strike zone,R,18,12,3,3,0,2,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,9,lower right inside the strike zone,R,18,14,0,4,1,0,0,0,0,0,2,1,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,9,lower right inside the strike zone,L,18,11,1,6,2,0,0,0,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,13,low and left outside the strike zone,L,17,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,4,middle left inside the strike zone,R,17,13,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,5,middle middle inside the strike zone,R,16,7,0,9,1,0,0,1,0,0,5,0,0,0,1,0,1
Target Field,Minnesota Twins,Slider,SL,3,upper right inside the strike zone,L,16,12,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,12,up and right outside the strike zone,R,16,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,7,lower left inside the strike zone,L,15,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,9,lower right inside the strike zone,L,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,5,middle middle inside the strike zone,L,14,10,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,6,middle right inside the strike zone,L,14,11,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,2,upper middle inside the strike zone,L,14,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,3,upper right inside the strike zone,L,14,9,2,3,1,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,6,middle right inside the strike zone,L,14,10,0,4,1,0,0,0,1,0,1,0,0,0,1,0,0
Target Field,Minnesota Twins,Splitter,FS,2,upper middle inside the strike zone,R,14,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Fastball,FA,11,up and left outside the strike zone,R,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,4,middle left inside the strike zone,L,12,10,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,11,up and left outside the strike zone,L,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Slurve,SV,13,low and left outside the strike zone,L,12,2,7,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,7,lower left inside the strike zone,R,11,8,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,2,upper middle inside the strike zone,L,11,9,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,9,lower right inside the strike zone,L,11,7,0,4,0,1,0,0,0,0,3,0,0,0,0,0,0
Target Field,Minnesota Twins,Fastball,FA,12,up and right outside the strike zone,R,10,2,6,2,0,0,0,0,1,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Eephus,EP,11,up and left outside the strike zone,R,10,3,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,2,upper middle inside the strike zone,L,10,6,0,4,1,0,0,1,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Eephus,EP,12,up and right outside the strike zone,R,9,2,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Eephus,EP,14,low and right outside the strike zone,R,9,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,7,lower left inside the strike zone,L,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,14,low and right outside the strike zone,L,9,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Knuckle curve,KC,1,upper left inside the strike zone,R,9,5,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,2,upper middle inside the strike zone,L,9,5,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,3,upper right inside the strike zone,L,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Slider,SL,1,upper left inside the strike zone,L,8,4,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,12,up and right outside the strike zone,L,8,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Curveball,CU,3,upper right inside the strike zone,L,8,5,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Fastball,FA,6,middle right inside the strike zone,R,7,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,8,lower middle inside the strike zone,L,7,2,0,5,1,0,0,0,0,0,4,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,3,upper right inside the strike zone,R,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,5,middle middle inside the strike zone,L,7,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Sweeper,ST,1,upper left inside the strike zone,L,7,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Splitter,FS,6,middle right inside the strike zone,L,6,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Target Field,Minnesota Twins,Fastball,FA,2,upper middle inside the strike zone,R,6,2,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Fastball,FA,3,upper right inside the strike zone,R,6,3,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0
Target Field,Minnesota Twins,Fastball,FA,14,low and right outside the strike zone,R,6,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Fastball,FA,12,up and right outside the strike zone,L,6,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Fastball,FA,14,low and right outside the strike zone,L,5,0,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0
Target Field,Minnesota Twins,Fastball,FA,5,middle middle inside the strike zone,R,5,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
Target Field,Minnesota Twins,Changeup,CH,3,upper right inside the strike zone,R,5,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Target Field,Minnesota Twins,Changeup,CH,11,up and left outside the strike zone,L,5,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
