venue_name,home_team_name,pitch_name,pitch_type,zone,zone_description,p_throws,total_pitches,strike_count,ball_count,in_play_count,single_count,double_count,triple_count,home_run_count,sac_fly_count,sac_bunt_count,field_out_count,force_out_count,fielders_choice_count,fielders_choice_out_count,gidp_count,double_play_count,error_count
Oracle Park,San Francisco Giants,Knuckleball,KN,8,lower middle inside the strike zone,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,11,up and left outside the strike zone,R,1276,317,912,47,8,4,0,1,0,1,32,0,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,14,low and right outside the strike zone,R,1219,407,717,59,18,1,0,0,0,0,37,2,0,0,0,0,1
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,12,up and right outside the strike zone,R,978,306,619,53,14,2,0,3,0,0,33,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,2,upper middle inside the strike zone,R,621,475,13,133,22,4,0,7,1,3,94,0,0,0,2,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,5,middle middle inside the strike zone,R,603,423,0,180,31,13,1,12,0,0,117,2,0,0,2,0,2
T-Mobile Park,Seattle Mariners,Sweeper,ST,14,low and right outside the strike zone,R,541,162,346,26,8,0,0,0,0,0,14,2,0,0,0,0,2
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,1,upper left inside the strike zone,R,487,377,36,74,16,4,0,5,1,0,47,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,6,middle right inside the strike zone,R,472,351,6,115,25,9,1,9,0,0,68,1,1,0,1,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,14,low and right outside the strike zone,R,461,78,365,18,4,0,0,0,0,0,11,1,0,0,0,1,1
T-Mobile Park,Seattle Mariners,Changeup,CH,13,low and left outside the strike zone,R,443,146,238,55,8,2,0,0,0,0,39,4,0,1,0,0,1
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,3,upper right inside the strike zone,R,430,332,28,70,9,2,0,2,1,0,52,2,1,0,1,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,11,up and left outside the strike zone,R,411,109,254,48,5,1,0,0,0,0,36,5,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,4,middle left inside the strike zone,R,367,268,2,97,24,8,0,4,0,0,60,0,0,0,0,0,1
T-Mobile Park,Seattle Mariners,Sinker,SI,13,low and left outside the strike zone,R,349,109,197,43,10,0,0,2,1,1,21,2,0,0,5,0,1
T-Mobile Park,Seattle Mariners,Slider,SL,9,lower right inside the strike zone,R,334,238,16,80,18,5,0,3,1,0,45,5,0,0,2,0,1
T-Mobile Park,Seattle Mariners,Sinker,SI,14,low and right outside the strike zone,R,310,38,260,12,2,0,0,0,0,0,8,2,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Splitter,FS,13,low and left outside the strike zone,R,301,85,176,29,5,2,0,0,0,0,19,1,1,0,1,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,14,low and right outside the strike zone,R,294,68,186,12,3,0,0,1,0,0,7,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,13,low and left outside the strike zone,R,284,76,195,9,2,1,0,0,1,0,5,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Changeup,CH,14,low and right outside the strike zone,L,278,90,153,28,10,0,0,0,0,0,15,1,0,0,1,0,1
T-Mobile Park,Seattle Mariners,Changeup,CH,14,low and right outside the strike zone,R,268,54,205,5,1,1,0,0,0,0,3,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,12,up and right outside the strike zone,L,262,68,186,8,2,0,0,1,0,0,5,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,5,middle middle inside the strike zone,R,258,138,0,120,26,5,2,7,1,0,62,2,0,2,9,0,4
T-Mobile Park,Seattle Mariners,Slider,SL,8,lower middle inside the strike zone,R,254,169,3,82,16,7,0,3,0,1,55,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,4,middle left inside the strike zone,R,253,129,0,124,24,12,0,3,0,0,69,8,0,0,6,1,1
T-Mobile Park,Seattle Mariners,Cutter,FC,14,low and right outside the strike zone,R,240,77,149,13,0,0,0,0,0,0,12,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Splitter,FS,14,low and right outside the strike zone,R,240,41,175,6,2,0,0,0,0,0,2,2,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,5,middle middle inside the strike zone,R,239,157,0,82,10,5,1,5,3,0,54,2,0,0,2,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,8,lower middle inside the strike zone,R,235,173,12,50,9,3,1,3,0,0,31,0,0,1,2,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,13,low and left outside the strike zone,R,219,43,170,6,0,0,0,0,0,1,5,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,11,up and left outside the strike zone,L,214,58,146,10,1,0,0,0,0,0,8,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,6,middle right inside the strike zone,R,213,148,0,65,12,3,0,1,3,1,41,2,1,0,1,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,9,lower right inside the strike zone,R,208,157,22,29,6,3,1,2,0,0,17,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,8,lower middle inside the strike zone,R,198,123,5,70,20,3,0,3,0,0,37,1,1,1,4,0,0
T-Mobile Park,Seattle Mariners,Knuckle curve,KC,14,low and right outside the strike zone,R,187,31,135,7,3,0,0,0,0,0,4,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,9,lower right inside the strike zone,R,175,121,28,26,10,1,0,0,1,0,13,0,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,7,lower left inside the strike zone,R,169,107,3,59,14,3,0,2,0,1,32,2,1,0,4,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,13,low and left outside the strike zone,L,168,48,108,3,2,0,0,0,0,0,1,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Cutter,FC,12,up and right outside the strike zone,R,168,49,105,14,2,2,0,0,0,0,10,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,4,middle left inside the strike zone,R,167,123,0,44,6,4,0,3,0,0,28,2,0,0,0,0,1
T-Mobile Park,Seattle Mariners,Sinker,SI,6,middle right inside the strike zone,R,166,135,3,28,7,0,0,1,0,0,18,2,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Changeup,CH,7,lower left inside the strike zone,R,166,90,8,68,16,6,0,5,0,0,39,1,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,11,up and left outside the strike zone,R,150,23,122,5,1,0,0,0,0,0,4,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,12,up and right outside the strike zone,R,149,47,94,8,0,0,0,0,0,0,7,0,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,7,lower left inside the strike zone,R,149,110,6,33,3,3,0,2,0,0,24,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,1,upper left inside the strike zone,R,147,100,10,37,8,1,0,2,0,0,24,1,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,12,up and right outside the strike zone,R,146,27,111,8,2,0,0,0,0,0,6,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,7,lower left inside the strike zone,R,144,101,12,31,8,2,0,1,0,1,18,0,0,0,0,0,1
T-Mobile Park,Seattle Mariners,Cutter,FC,11,up and left outside the strike zone,R,137,24,110,3,1,0,0,0,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,2,upper middle inside the strike zone,L,131,100,2,29,6,2,1,2,0,0,17,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,2,upper middle inside the strike zone,R,131,92,7,32,7,3,0,1,0,0,19,1,0,0,0,0,1
T-Mobile Park,Seattle Mariners,Changeup,CH,8,lower middle inside the strike zone,R,129,83,4,42,6,3,0,3,0,0,26,2,0,0,1,0,1
T-Mobile Park,Seattle Mariners,Cutter,FC,6,middle right inside the strike zone,R,123,82,2,39,4,0,0,3,1,0,29,0,0,0,2,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,9,lower right inside the strike zone,R,121,72,8,41,6,3,0,1,0,1,27,2,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,6,middle right inside the strike zone,R,119,83,0,36,3,1,0,1,0,0,29,0,0,0,2,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,14,low and right outside the strike zone,L,117,33,70,14,2,0,1,0,1,0,7,1,1,0,1,0,0
T-Mobile Park,Seattle Mariners,Changeup,CH,11,up and left outside the strike zone,R,111,22,74,15,2,0,0,0,0,0,10,2,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Splitter,FS,11,up and left outside the strike zone,R,109,23,80,6,2,0,0,0,0,0,3,0,0,0,0,0,1
T-Mobile Park,Seattle Mariners,Cutter,FC,2,upper middle inside the strike zone,R,104,78,1,25,5,3,0,2,0,0,15,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,13,low and left outside the strike zone,L,104,11,86,7,1,0,0,0,0,0,5,0,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,5,middle middle inside the strike zone,R,104,72,0,32,6,2,0,3,0,0,20,0,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,3,upper right inside the strike zone,L,102,89,2,11,1,1,0,1,0,0,8,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,1,upper left inside the strike zone,L,102,81,6,15,3,1,0,0,0,0,11,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,5,middle middle inside the strike zone,L,100,73,0,27,3,2,0,2,0,0,18,0,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,12,up and right outside the strike zone,L,99,21,69,9,4,0,0,0,0,1,3,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,11,up and left outside the strike zone,R,96,13,82,1,0,0,0,0,0,0,1,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,13,low and left outside the strike zone,R,95,22,66,2,0,0,0,0,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Cutter,FC,5,middle middle inside the strike zone,R,92,54,0,38,11,1,0,8,0,0,18,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,2,upper middle inside the strike zone,R,92,70,0,22,4,1,0,2,0,0,15,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,3,upper right inside the strike zone,R,90,73,8,9,3,1,0,0,0,0,5,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Cutter,FC,9,lower right inside the strike zone,R,89,62,7,20,5,1,0,1,0,0,13,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Changeup,CH,4,middle left inside the strike zone,R,88,57,0,31,5,1,0,0,0,0,22,1,0,0,1,0,1
T-Mobile Park,Seattle Mariners,Slider,SL,1,upper left inside the strike zone,R,86,71,4,11,2,1,0,1,0,0,7,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,13,low and left outside the strike zone,L,86,22,60,3,0,0,0,0,0,0,3,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Cutter,FC,3,upper right inside the strike zone,R,85,58,3,24,4,3,0,0,0,0,17,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Changeup,CH,13,low and left outside the strike zone,L,82,16,63,3,1,0,0,0,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,8,lower middle inside the strike zone,R,81,48,1,32,5,3,0,1,0,0,21,2,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Changeup,CH,12,up and right outside the strike zone,L,79,12,60,7,2,0,0,0,0,0,4,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,13,low and left outside the strike zone,L,78,11,65,2,0,0,0,0,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,5,middle middle inside the strike zone,L,77,52,0,25,5,0,0,2,0,0,15,1,0,0,2,0,0
T-Mobile Park,Seattle Mariners,Splitter,FS,8,lower middle inside the strike zone,R,76,51,3,22,3,2,0,1,1,0,14,0,0,0,0,1,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,4,middle left inside the strike zone,L,75,52,0,23,0,3,0,1,0,0,17,0,0,0,2,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,12,up and right outside the strike zone,R,73,26,32,15,2,0,0,0,0,0,12,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,6,middle right inside the strike zone,L,72,41,1,30,7,1,0,1,0,2,18,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Splitter,FS,7,lower left inside the strike zone,R,72,49,3,20,6,1,0,0,0,0,12,0,0,0,0,0,1
T-Mobile Park,Seattle Mariners,Curveball,CU,13,low and left outside the strike zone,L,70,20,45,1,0,0,0,0,0,0,1,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,6,middle right inside the strike zone,L,66,43,0,23,4,1,0,1,0,0,17,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,8,lower middle inside the strike zone,L,65,43,4,18,5,1,0,1,0,0,11,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,3,upper right inside the strike zone,R,65,51,4,10,1,1,0,0,0,1,7,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,9,lower right inside the strike zone,R,64,46,5,13,5,2,0,0,0,0,6,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,8,lower middle inside the strike zone,R,62,44,0,18,2,0,0,0,0,0,15,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,13,low and left outside the strike zone,R,62,10,49,3,1,0,0,0,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Changeup,CH,5,middle middle inside the strike zone,R,61,33,0,28,5,1,0,1,1,0,16,1,0,0,2,1,0
T-Mobile Park,Seattle Mariners,Cutter,FC,13,low and left outside the strike zone,L,61,18,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Splitter,FS,4,middle left inside the strike zone,R,60,35,0,25,4,4,0,1,1,0,13,2,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,4,middle left inside the strike zone,R,58,46,2,10,3,1,0,2,0,0,4,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Changeup,CH,9,lower right inside the strike zone,L,57,32,1,24,7,0,0,0,0,0,15,2,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Cutter,FC,1,upper left inside the strike zone,R,56,43,6,7,1,1,0,0,0,0,5,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,7,lower left inside the strike zone,L,55,41,10,4,1,0,0,0,0,0,3,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,3,upper right inside the strike zone,R,51,40,1,10,0,3,0,0,0,0,5,1,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,8,lower middle inside the strike zone,L,51,34,5,12,1,1,0,1,0,0,9,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,11,up and left outside the strike zone,R,50,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,7,lower left inside the strike zone,L,50,30,6,14,3,2,0,1,0,0,8,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,7,lower left inside the strike zone,R,49,36,3,10,3,0,0,1,0,0,6,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,9,lower right inside the strike zone,L,49,29,3,17,3,1,0,0,0,0,11,0,0,0,2,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,3,upper right inside the strike zone,L,49,35,4,10,2,0,0,0,0,0,8,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,5,middle middle inside the strike zone,R,49,26,0,23,5,2,0,1,1,0,12,0,0,0,1,0,1
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,14,low and right outside the strike zone,L,49,12,34,3,1,0,0,0,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,8,lower middle inside the strike zone,L,48,34,3,11,4,0,0,0,0,0,6,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,14,low and right outside the strike zone,L,47,14,28,5,0,0,0,0,0,0,5,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Knuckle curve,KC,13,low and left outside the strike zone,R,47,13,28,5,3,0,0,0,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,7,lower left inside the strike zone,R,47,37,2,8,1,0,0,1,0,0,6,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Changeup,CH,9,lower right inside the strike zone,R,46,31,5,10,1,0,1,0,0,0,7,0,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,4,middle left inside the strike zone,L,46,29,5,12,1,0,1,0,0,0,10,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,12,up and right outside the strike zone,L,45,15,29,1,0,0,0,0,0,0,1,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Cutter,FC,8,lower middle inside the strike zone,R,45,27,1,17,3,0,0,0,0,0,13,0,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Cutter,FC,4,middle left inside the strike zone,R,45,37,1,7,3,0,0,0,0,0,2,1,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,1,upper left inside the strike zone,R,44,33,9,2,0,0,0,0,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,4,middle left inside the strike zone,L,42,31,1,10,0,1,1,1,0,0,7,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,7,lower left inside the strike zone,L,42,29,6,7,2,0,0,0,0,0,5,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Knuckle curve,KC,8,lower middle inside the strike zone,R,39,26,0,13,1,1,0,0,1,0,8,0,1,0,0,0,1
T-Mobile Park,Seattle Mariners,Changeup,CH,8,lower middle inside the strike zone,L,39,29,2,8,0,1,0,0,0,0,4,2,0,0,0,0,1
T-Mobile Park,Seattle Mariners,Changeup,CH,6,middle right inside the strike zone,L,38,21,0,17,2,0,0,1,0,0,13,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,2,upper middle inside the strike zone,R,38,28,0,10,1,0,0,0,0,0,9,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,5,middle middle inside the strike zone,L,36,24,0,12,4,0,0,0,0,0,7,0,0,0,0,1,0
T-Mobile Park,Seattle Mariners,Cutter,FC,13,low and left outside the strike zone,R,36,10,23,2,1,0,0,0,0,0,0,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Four-seam fastball,FF,9,lower right inside the strike zone,L,34,28,2,4,2,0,0,0,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Splitter,FS,5,middle middle inside the strike zone,R,33,17,0,16,2,0,0,0,0,0,13,0,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,2,upper middle inside the strike zone,L,33,24,1,8,1,0,0,0,0,0,6,0,1,0,0,0,0
T-Mobile Park,Seattle Mariners,Knuckle curve,KC,11,up and left outside the strike zone,R,32,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,6,middle right inside the strike zone,R,32,23,1,8,3,1,0,0,0,0,4,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,12,up and right outside the strike zone,L,32,3,27,2,0,0,0,0,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,4,middle left inside the strike zone,R,31,22,1,8,1,0,0,1,0,1,5,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,6,middle right inside the strike zone,L,31,24,0,7,0,0,0,1,0,0,6,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,9,lower right inside the strike zone,L,30,20,1,9,5,0,0,0,0,0,4,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,11,up and left outside the strike zone,L,30,5,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Changeup,CH,1,upper left inside the strike zone,R,29,22,2,5,2,0,0,0,0,0,3,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Knuckle curve,KC,5,middle middle inside the strike zone,R,29,15,0,14,2,1,0,0,0,0,11,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Splitter,FS,9,lower right inside the strike zone,R,29,21,2,6,2,0,0,0,0,0,4,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Splitter,FS,1,upper left inside the strike zone,R,28,22,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Cutter,FC,7,lower left inside the strike zone,R,28,20,3,5,1,0,0,2,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,11,up and left outside the strike zone,L,28,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,3,upper right inside the strike zone,L,27,25,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,7,lower left inside the strike zone,L,26,18,2,6,2,0,0,1,0,0,3,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sinker,SI,1,upper left inside the strike zone,L,26,21,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Knuckle curve,KC,4,middle left inside the strike zone,R,26,23,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Knuckle curve,KC,9,lower right inside the strike zone,R,25,16,1,8,2,0,0,0,0,0,5,0,0,0,0,0,1
T-Mobile Park,Seattle Mariners,Curveball,CU,1,upper left inside the strike zone,R,25,16,7,2,1,0,0,0,0,0,1,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,14,low and right outside the strike zone,L,23,6,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Changeup,CH,5,middle middle inside the strike zone,L,23,13,0,10,3,1,0,0,1,0,4,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,5,middle middle inside the strike zone,L,23,20,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,12,up and right outside the strike zone,L,23,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,4,middle left inside the strike zone,L,22,14,0,8,1,1,0,0,0,0,6,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Changeup,CH,2,upper middle inside the strike zone,R,21,16,1,4,1,0,0,1,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,2,upper middle inside the strike zone,R,21,16,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,8,lower middle inside the strike zone,L,20,13,2,5,0,1,0,0,0,0,4,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Changeup,CH,7,lower left inside the strike zone,L,20,11,4,5,1,0,0,1,0,0,3,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Splitter,FS,6,middle right inside the strike zone,R,20,14,0,6,2,1,0,0,1,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,14,low and right outside the strike zone,L,20,6,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,8,lower middle inside the strike zone,L,20,15,1,4,1,0,0,0,0,0,3,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slurve,SV,14,low and right outside the strike zone,R,19,6,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Cutter,FC,12,up and right outside the strike zone,L,19,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,7,lower left inside the strike zone,L,19,13,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Changeup,CH,6,middle right inside the strike zone,R,18,16,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,9,lower right inside the strike zone,L,17,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Cutter,FC,7,lower left inside the strike zone,L,17,15,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Knuckle curve,KC,6,middle right inside the strike zone,R,17,11,0,6,2,0,0,0,0,0,4,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Splitter,FS,2,upper middle inside the strike zone,R,16,12,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Cutter,FC,11,up and left outside the strike zone,L,16,4,10,2,0,1,0,0,0,0,0,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,6,middle right inside the strike zone,L,16,11,0,5,0,0,0,2,0,0,3,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Curveball,CU,12,up and right outside the strike zone,R,15,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Sweeper,ST,6,middle right inside the strike zone,L,15,12,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Slider,SL,2,upper middle inside the strike zone,L,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Cutter,FC,14,low and right outside the strike zone,L,14,4,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0
T-Mobile Park,Seattle Mariners,Knuckle curve,KC,7,lower left inside the strike zone,R,14,10,0,4,1,1,0,1,0,0,1,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Knuckle curve,KC,1,upper left inside the strike zone,R,14,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Knuckle curve,KC,2,upper middle inside the strike zone,R,13,8,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Knuckle curve,KC,13,low and left outside the strike zone,L,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Cutter,FC,1,upper left inside the strike zone,L,13,6,3,4,1,0,0,2,0,0,1,0,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Cutter,FC,5,middle middle inside the strike zone,L,13,9,0,4,1,0,0,1,0,0,1,1,0,0,0,0,0
T-Mobile Park,Seattle Mariners,Cutter,FC,6,middle right inside the strike zone,L,13,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
